ParticipantIdentifier,datetime,trial_date,time,duration,keyboard_total_words,keyboard_total_autocorrections,keyboard_total_typing_duration,keyboard_total_emojis,keyboard_total_deletes,keyboard_typing_speed,keyboard_total_pauses,keyboard_total_typing_episodeskeyboard_sentiment_emoji_absolutist,keyboard_sentiment_emoji_down,keyboard_sentiment_emoji_death,keyboard_sentiment_emoji_anxiety,keyboard_sentiment_emoji_anger,keyboard_sentiment_emoji_health,keyboard_sentiment_emoji_positive,keyboard_sentiment_emoji_sad,keyboard_sentiment_emoji_lowEnergy,keyboard_sentiment_emoji_confused,keyboard_sentiment_word_absolutist,keyboard_sentiment_word_down,keyboard_sentiment_word_death,keyboard_sentiment_word_anxiety,keyboard_sentiment_word_anger,keyboard_sentiment_word_health,keyboard_sentiment_word_positive,keyboard_sentiment_word_sad,keyboard_sentiment_word_lowEnergy,keyboard_sentiment_word_confused,keyboard_total_typing_episodes,keyboard_sentiment_emoji_absolutist
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-23 16:56:26-04:00,2022-10-23,16:56:26,,166,26,281.2380065917969,1,184,3.591264196529602,155,,,,,,,,,,,,,,,,,,,,,13.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-23 14:00:57-04:00,2022-10-23,14:00:57,,105,19,112.06553649902344,1,36,4.743402995126302,94,,,,,,,,,,,,,,,,,,,,,8.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-23 19:21:51-04:00,2022-10-23,19:21:51,,25,1,31.664653778076172,0,18,4.105524085560495,0,,,,,,,,,,,,,,,,,,,,,1.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-23 14:26:33-04:00,2022-10-23,14:26:33,,15,2,28,0,11,3.184515807099141,0,,,,,,,,,,,,,,,,,,,,,3.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-22 17:59:38-04:00,2022-10-22,17:59:38,,45,4,57.67024230957031,0,7,3.8841521114399225,5,,,,,,,,,,,,,,,,,,,,,2.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-23 18:18:47-04:00,2022-10-23,18:18:47,,29,3,40.304054260253906,0,2,3.746521298369438,32,,,,,,,,,,,,,,,,,,,,,3.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 14:08:22-04:00,2022-10-23,14:08:22,,16,1,9,0,0,7.557175430109246,0,,,,,,,,,,,,,,,,,,,,,2.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 10:35:42-04:00,2022-10-23,10:35:42,,20,2,16,0,15,5.621748991897879,0,,,,,,,,,,,,,,,,,,,,,3.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 14:56:42-04:00,2022-10-23,14:56:42,,15,4,11,0,7,6.260653831810763,16,,,,,,,,,,,,,,,,,,,,,2.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 19:36:53-04:00,2022-10-23,19:36:53,,26,4,30,0,27,4.453859752248032,0,,,,,,,,,,,,,,,,,,,,,2.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 14:56:42-04:00,2022-10-23,14:56:42,,15,4,11,0,7,6.260653831810763,16,,,,,,,,,,,,,,,,,,,,,2.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 23:26:45-04:00,2022-10-23,23:26:45,,29,7,22,0,0,5.307651031167835,0,,,,,,,,,,,,,,,,,,,,,3.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 10:35:42-04:00,2022-10-23,10:35:42,,20,2,16,0,15,5.621748991897879,0,,,,,,,,,,,,,,,,,,,,,3.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 22:54:51-04:00,2022-10-23,22:54:51,,10,4,15.902441024780273,0,6,3.9616559488260563,12,,,,,,,,,,,,,,,,,,,,,2.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 17:34:07-04:00,2022-10-23,17:34:07,,8,3,5,0,0,5.521192447654294,0,,,,,,,,,,,,,,,,,,,,,3.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-23 17:25:39-04:00,2022-10-23,17:25:39,,8,2,8,0,2,3.7926371943688255,0,,,,,,,,,,,,,,,,,,,,,2.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-24 01:00:56-04:00,2022-10-23,01:00:56,,26,5,16,0,16,7.499889275727114,0,,,,,,,,,,,,,,,,,,,,,2.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-23 23:31:23-04:00,2022-10-23,23:31:23,,30,3,32,0,16,5.167677021148148,158,,,,,,,,,,,,,,,,,,,,,5.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-23 22:37:10-04:00,2022-10-23,22:37:10,,31,8,24.21079444885254,0,4,6.4021033043393185,0,,,,,,,,,,,,,,,,,,,,,1.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-23 00:06:10-04:00,2022-10-22,00:06:10,,81,11,63,3,15,6.6026829272351435,0,,,,,,,,,,,,,,,,,,,,,4.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-24 00:00:29-04:00,2022-10-23,00:00:29,,33,1,29,2,12,5.77356633189867,0,,,,,,,,,,,,,,,,,,,,,3.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-23 13:16:43-04:00,2022-10-23,13:16:43,,23,1,21,0,3,6.6131110073132175,0,,,,,,,,,,,,,,,,,,,,,2.0,
2dd6e3c2-398e-4de2-bce3-280069760001,2022-10-23 23:21:35-04:00,2022-10-23,23:21:35,,41,1,45,0,18,6.110046839307271,0,,,,,,,,,,,,,,,,,,,,,4.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-23 17:37:03-04:00,2022-10-23,17:37:03,,8,5,7,0,0,5.150938193135907,0,,,,,,,,,,,,,,,,,,,,,3.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-24 01:11:54-04:00,2022-10-23,01:11:54,,9,2,13,4,5,3.624126203335041,8,,,,,,,,,,,,,,,,,,,,,3.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-23 17:09:34-04:00,2022-10-23,17:09:34,,11,1,9.106465339660645,0,0,5.710228941770952,0,,,,,,,,,,,,,,,,,,,,,1.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 18:24:42-04:00,2022-10-23,18:24:42,,78,13,103.46561431884766,0,15,3.692047800691537,69,,,,,,,,,,,,,,,,,,,,,5.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 16:38:55-04:00,2022-10-23,16:38:55,,33,9,42.02439880371094,0,13,4.069064929097419,34,,,,,,,,,,,,,,,,,,,,,4.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 16:38:55-04:00,2022-10-23,16:38:55,,33,9,42.02439880371094,0,13,4.069064929097419,34,,,,,,,,,,,,,,,,,,,,,4.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 00:36:34-04:00,2022-10-22,00:36:34,,26,8,63.00065612792969,0,19,2.2380719692524007,0,,,,,,,,,,,,,,,,,,,,,0.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 23:05:19-04:00,2022-10-23,23:05:19,,8,2,20,1,5,2.6723528979768987,0,,,,,,,,,,,,,,,,,,,,,2.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 23:36:46-04:00,2022-10-23,23:36:46,,19,2,27.94478416442871,0,1,3.3995609556417485,0,,,,,,,,,,,,,,,,,,,,,1.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-23 13:35:49-04:00,2022-10-23,13:35:49,,79,10,115,0,14,3.6244432872451737,10,,,,,,,,,,,,,,,,,,,,,4.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-10-22 22:24:00-04:00,2022-10-22,22:24:00,,28,3,25,1,11,5.668505528141444,5,,,,,,,,,,,,,,,,,,,,,11.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-10-23 21:42:55-04:00,2022-10-23,21:42:55,,25,1,23,0,4,4.99744648861922,0,,,,,,,,,,,,,,,,,,,,,3.0,
d8d66285-3bef-4819-b993-98c812a7c233,2022-10-23 18:28:58-04:00,2022-10-23,18:28:58,,21,3,19,0,16,5.227091474276248,0,,,,,,,,,,,,,,,,,,,,,3.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 01:41:59-04:00,2022-10-22,01:41:59,,8,0,11,0,5,3.952461214251811,0,,,,,,,,,,,,,,,,,,,,,4.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 00:47:11-04:00,2022-10-23,00:47:11,,8,0,7,0,0,3.9747908924736723,0,,,,,,,,,,,,,,,,,,,,,3.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 15:04:52-04:00,2022-10-23,15:04:52,,24,0,29,0,40,5.468197298726499,0,,,,,,,,,,,,,,,,,,,,,3.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 05:10:43-04:00,2022-10-23,05:10:43,,32,0,34,0,19,4.10725093463493,18,,,,,,,,,,,,,,,,,,,,,5.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-23 19:26:51-04:00,2022-10-23,19:26:51,,10,0,7,0,0,5.897181780532136,6,,,,,,,,,,,,,,,,,,,,,4.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-22 19:24:04-04:00,2022-10-22,19:24:04,,21,4,19,1,6,5.285454591972839,0,,,,,,,,,,,,,,,,,,,,,5.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 19:55:03-04:00,2022-10-23,19:55:03,,30,1,27.158645629882812,0,8,5.044434231846147,0,,,,,,,,,,,,,,,,,,,,,1.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-22 17:46:38-04:00,2022-10-22,17:46:38,,23,2,35,0,16,4.329336596651669,0,,,,,,,,,,,,,,,,,,,,,6.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 21:56:19-04:00,2022-10-23,21:56:19,,21,3,18,0,7,5.612315916634913,0,,,,,,,,,,,,,,,,,,,,,4.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-23 21:19:26-04:00,2022-10-23,21:19:26,,33,5,32,0,12,5.438509129888121,0,,,,,,,,,,,,,,,,,,,,,3.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-10-23 14:17:23-04:00,2022-10-23,14:17:23,,35,0,33,0,22,6.289368195190935,0,,,,,,,,,,,,,,,,,,,,,4.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-10-23 01:27:43-04:00,2022-10-22,01:27:43,,26,0,16,0,4,7.781169709875607,0,,,,,,,,,,,,,,,,,,,,,2.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-10-23 12:25:49-04:00,2022-10-23,12:25:49,,38,0,28,0,18,7.755779201315633,0,,,,,,,,,,,,,,,,,,,,,2.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-10-23 13:04:33-04:00,2022-10-23,13:04:33,,23,0,21.279380798339844,0,7,6.227762955939907,0,,,,,,,,,,,,,,,,,,,,,1.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:43:13-04:00,2022-10-23,09:43:13,,14,0,11,0,0,5.230085710363921,0,,,,,,,,,,,,,,,,,,,,,2.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 14:01:13-04:00,2022-10-23,14:01:13,,9,2,5,0,0,7.52521315953038,0,,,,,,,,,,,,,,,,,,,,,2.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 10:35:44-04:00,2022-10-23,10:35:44,,10,2,10,0,1,5.359875622234583,0,,,,,,,,,,,,,,,,,,,,,3.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 10:13:14-04:00,2022-10-23,10:13:14,,13,0,22,0,7,3.0476378090251024,0,,,,,,,,,,,,,,,,,,,,,3.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 10:06:44-04:00,2022-10-23,10:06:44,,13,4,15,0,5,4.979672418924026,11,,,,,,,,,,,,,,,,,,,,,5.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 14:01:13-04:00,2022-10-23,14:01:13,,9,2,5,0,0,7.52521315953038,0,,,,,,,,,,,,,,,,,,,,,2.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 00:57:15-04:00,2022-10-22,00:57:15,,16,1,10,0,5,5.973677340830205,12,,,,,,,,,,,,,,,,,,,,,3.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 12:43:37-04:00,2022-10-23,12:43:37,,16,0,31.19319725036621,1,17,3.1096523787090504,27,,,,,,,,,,,,,,,,,,,,,4.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 13:04:08-04:00,2022-10-23,13:04:08,,11,1,9,4,1,5.2118299492551055,0,,,,,,,,,,,,,,,,,,,,,2.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:43:13-04:00,2022-10-23,09:43:13,,14,0,11,0,0,5.230085710363921,0,,,,,,,,,,,,,,,,,,,,,2.0,
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-22 11:53:26-04:00,2022-10-22,11:53:26,,8,2,14,2,6,3.4707572253459626,0,,,,,,,,,,,,,,,,,,,,,3.0,
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-22 22:51:01-04:00,2022-10-22,22:51:01,,19,4,32.334144592285156,0,26,4.422569255427122,0,,,,,,,,,,,,,,,,,,,,,1.0,
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 21:29:30-04:00,2022-10-23,21:29:30,,8,0,6,0,2,1.7096035141804822,0,,,,,,,,,,,,,,,,,,,,,4.0,
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 21:29:30-04:00,2022-10-23,21:29:30,,8,0,6,0,2,1.7096035141804822,0,,,,,,,,,,,,,,,,,,,,,4.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 22:34:33-04:00,2022-10-23,22:34:33,,11,0,17,0,3,4.230519105990163,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 00:21:21-04:00,2022-10-22,00:21:21,,17,0,20,0,16,4.83190981525622,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 14:12:44-04:00,2022-10-23,14:12:44,,16,0,14,0,9,5.313467703161829,6,,,,,,,,,,,,,,,,,,,,,5.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 16:54:28-04:00,2022-10-23,16:54:28,,8,0,8,0,11,5.1433041428044195,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 18:25:12-04:00,2022-10-23,18:25:12,,9,0,7,0,5,6.581711922711317,0,,,,,,,,,,,,,,,,,,,,,3.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 12:15:10-04:00,2022-10-23,12:15:10,,26,0,40.14021301269531,0,24,4.110591144872005,5,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-24 01:48:01-04:00,2022-10-23,01:48:01,,9,0,8,0,8,6.109581950432585,5,,,,,,,,,,,,,,,,,,,,,3.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-24 01:05:00-04:00,2022-10-23,01:05:00,,10,0,11,0,13,5.273454553705655,0,,,,,,,,,,,,,,,,,,,,,2.0,
27329533-d0a4-4605-9da5-0eb857154cae,2022-10-23 12:15:10-04:00,2022-10-23,12:15:10,,26,0,40.14021301269531,0,24,4.110591144872005,5,,,,,,,,,,,,,,,,,,,,,2.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-23 12:20:41-04:00,2022-10-23,12:20:41,,38,8,23.38934326171875,1,1,7.653057638860341,5,,,,,,,,,,,,,,,,,,,,,2.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-22 21:46:17-04:00,2022-10-22,21:46:17,,35,14,27,0,19,6.777602877997265,26,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-23 20:12:35-04:00,2022-10-23,20:12:35,,20,5,14,0,0,7.277744998221679,0,,,,,,,,,,,,,,,,,,,,,3.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-23 15:50:54-04:00,2022-10-23,15:50:54,,25,4,23,0,14,5.408877492606259,0,,,,,,,,,,,,,,,,,,,,,3.0,
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 10:34:17-04:00,2022-10-23,10:34:17,,21,0,18,0,4,6.400561454300856,0,,,,,,,,,,,,,,,,,,,,,2.0,
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 16:45:45-04:00,2022-10-23,16:45:45,,21,0,27,0,13,4.5524173430931665,0,,,,,,,,,,,,,,,,,,,,,8.0,
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 11:46:50-04:00,2022-10-23,11:46:50,,22,0,22,0,5,4.739003452864984,0,,,,,,,,,,,,,,,,,,,,,2.0,
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 12:17:59-04:00,2022-10-23,12:17:59,,35,0,38,0,14,4.750842987320955,0,,,,,,,,,,,,,,,,,,,,,4.0,
3ae93375-05c4-494d-9ed1-b5fbd3340507,2022-10-23 12:17:59-04:00,2022-10-23,12:17:59,,35,0,38,0,14,4.750842987320955,0,,,,,,,,,,,,,,,,,,,,,4.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-10-23 11:56:07-04:00,2022-10-23,11:56:07,,37,4,90,0,24,2.040526492735851,9,,,,,,,,,,,,,,,,,,,,,3.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-10-22 18:48:48-04:00,2022-10-22,18:48:48,,28,0,65,0,32,2.4619234753438857,0,,,,,,,,,,,,,,,,,,,,,5.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-10-23 15:50:28-04:00,2022-10-23,15:50:28,,69,1,150,0,55,2.6035691781484758,19,,,,,,,,,,,,,,,,,,,,,5.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-10-23 19:25:46-04:00,2022-10-23,19:25:46,,25,0,38,0,13,3.742965302907389,5,,,,,,,,,,,,,,,,,,,,,2.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 18:46:00-04:00,2022-10-23,18:46:00,,60,5,61,0,11,4.255811508671403,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 00:43:54-04:00,2022-10-23,00:43:54,,22,1,21,0,5,4.988505205913344,0,,,,,,,,,,,,,,,,,,,,,4.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 02:09:56-04:00,2022-10-23,02:09:56,,27,3,35,1,8,4.161107663037649,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 00:43:54-04:00,2022-10-23,00:43:54,,22,1,21,0,5,4.988505205913344,0,,,,,,,,,,,,,,,,,,,,,4.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 03:31:03-04:00,2022-10-22,03:31:03,,31,2,40,0,14,3.842384532599071,0,,,,,,,,,,,,,,,,,,,,,4.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 00:37:43-04:00,2022-10-22,00:37:43,,35,0,45,3,14,4.674791931127968,0,,,,,,,,,,,,,,,,,,,,,7.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 18:46:00-04:00,2022-10-23,18:46:00,,60,5,61,0,11,4.255811508671403,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 10:03:50-04:00,2022-10-23,10:03:50,,23,4,25,0,3,4.554982630589484,0,,,,,,,,,,,,,,,,,,,,,4.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 22:34:34-04:00,2022-10-23,22:34:34,,63,4,68,0,4,4.646497461370838,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 02:09:55-04:00,2022-10-23,02:09:55,,27,3,35,1,8,4.161107663037649,0,,,,,,,,,,,,,,,,,,,,,3.0,
d99872af-3068-4840-9118-3e5724df83b8,2022-10-23 22:34:34-04:00,2022-10-23,22:34:34,,63,4,68,0,4,4.646497461370838,0,,,,,,,,,,,,,,,,,,,,,3.0,
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-22 15:59:10-04:00,2022-10-22,15:59:10,,29,5,41,1,9,3.7601565927517466,10,,,,,,,,,,,,,,,,,,,,,4.0,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-22 00:30:54-04:00,2022-10-21,00:30:54,,20,3,26,0,23,3.5505205974594265,0,,,,,,,,,,,,,,,,,,,,,11.0,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-23 21:54:03-04:00,2022-10-23,21:54:03,,20,4,26,0,19,4.150305546259251,0,,,,,,,,,,,,,,,,,,,,,3.0,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-22 00:30:54-04:00,2022-10-21,00:30:54,,20,3,26,0,23,3.5505205974594265,0,,,,,,,,,,,,,,,,,,,,,11.0,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-23 21:54:02-04:00,2022-10-23,21:54:02,,20,4,26,0,19,4.150305546259251,0,,,,,,,,,,,,,,,,,,,,,3.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-23 21:21:21-04:00,2022-10-23,21:21:21,,15,4,15.575302124023438,0,4,4.6869074528084695,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-23 19:27:33-04:00,2022-10-23,19:27:33,,8,1,5,0,0,7.2551858821655895,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-23 22:04:13-04:00,2022-10-23,22:04:13,,9,3,5,0,0,7.9796015941106395,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-23 21:30:02-04:00,2022-10-23,21:30:02,,46,12,43,0,16,5.793891834728242,30,,,,,,,,,,,,,,,,,,,,,5.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-23 19:52:59-04:00,2022-10-23,19:52:59,,14,2,14,0,3,3.9295023673548344,0,,,,,,,,,,,,,,,,,,,,,4.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 16:21:55-04:00,2022-10-23,16:21:55,,35,10,34,0,16,6.672481236537442,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 13:47:49-04:00,2022-10-23,13:47:49,,8,2,11,2,0,4.59792135238183,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 17:46:33-04:00,2022-10-23,17:46:33,,8,3,6.785242557525635,0,8,6.189903741471571,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 11:31:58-04:00,2022-10-23,11:31:58,,21,4,15,0,2,6.300618335741104,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 18:44:12-04:00,2022-10-23,18:44:12,,15,2,13,0,2,6.125459093249468,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 00:42:13-04:00,2022-10-22,00:42:13,,12,2,12,1,2,5.140593009649421,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 16:21:55-04:00,2022-10-23,16:21:55,,35,10,34,0,16,6.672481236537442,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 18:44:12-04:00,2022-10-23,18:44:12,,15,2,13,0,2,6.125459093249468,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 12:19:24-04:00,2022-10-23,12:19:24,,9,4,17,0,6,3.9260499330393066,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 18:44:12-04:00,2022-10-23,18:44:12,,15,2,13,0,2,6.125459093249468,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 12:31:06-04:00,2022-10-23,12:31:06,,11,4,12,0,9,5.858876846898314,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 15:15:28-04:00,2022-10-23,15:15:28,,28,7,24,2,0,6.6758873742159315,5,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-23 13:47:49-04:00,2022-10-23,13:47:49,,8,2,11,2,0,4.59792135238183,0,,,,,,,,,,,,,,,,,,,,,1.0,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-23 12:43:24-04:00,2022-10-23,12:43:24,,31,0,38,0,18,4.303068841131971,0,,,,,,,,,,,,,,,,,,,,,6.0,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-24 01:23:05-04:00,2022-10-23,01:23:05,,50,0,53,0,33,4.326174708685918,0,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 15:40:13-04:00,2022-10-23,15:40:13,,22,2,31.36611557006836,0,25,3.8257844205906637,19,,,,,,,,,,,,,,,,,,,,,3.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 15:40:13-04:00,2022-10-23,15:40:13,,22,2,31.36611557006836,0,25,3.8257844205906637,19,,,,,,,,,,,,,,,,,,,,,3.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 23:37:08-04:00,2022-10-23,23:37:08,,35,3,63.26910400390625,0,26,2.8924070683090646,41,,,,,,,,,,,,,,,,,,,,,4.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 00:28:11-04:00,2022-10-22,00:28:11,,16,3,23,0,4,3.4745919907178204,0,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-23 21:50:32-04:00,2022-10-23,21:50:32,,27,1,32,0,7,3.716242102703356,27,,,,,,,,,,,,,,,,,,,,,4.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-22 23:50:46-04:00,2022-10-22,23:50:46,,17,0,22,0,13,4.1561722235681895,0,,,,,,,,,,,,,,,,,,,,,5.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-24 01:02:50-04:00,2022-10-23,01:02:50,,20,0,16.78072738647461,0,2,4.826965646969612,0,,,,,,,,,,,,,,,,,,,,,1.0,
